AgenteID,Nome,CPF,Data_Contratacao,Departamento,Turno,Supervisor,Telefone,Email,Data_Criacao,Data_Alteracao,Usuario_Criacao,Usuario_Alteracao,Ativo,Data_Inicio_Vigente,Data_Fim_Vigente
1895,"Chloe Simoes",29661566456,2021-10-11,RH,Parcial,Renata,"(828) 488-3986",chloesimoes1087@icloud.ca,"2023-09-11 00:00:00","2025-07-27 00:00:00","Winter Miranda","Merrill Das Chagas",N,"2021-11-09 00:00:00","2025-09-27 00:00:00"
1896,"Hyatt Gonçalves",84387547103,2023-01-08,COMERCIAL,Noturno,Raquel,"(733) 565-8328",hyattgonalves2419@yahoo.ca,"2024-09-03 00:00:00","2024-12-24 00:00:00","Demetrius Bezerra","Ezra Cabral",N,"2023-09-06 00:00:00","2025-01-02 00:00:00"
1897,"Camille Cavalcante",25225954395,2020-12-29,JURIDICO,Noturno,Renata,"(678) 535-1920",camillecavalcante3130@hotmail.net,"2024-12-19 00:00:00","2025-03-22 00:00:00","Chester Teixeira","Lee de Andrade",S,"2024-12-29 00:00:00","2025-04-17 00:00:00"
1898,"Amena Santana",93742096192,2021-02-02,TI,FimSemana,Julia,"(185) 421-3865",amenasantana655@protonmail.net,"2021-11-06 00:00:00","2024-09-09 00:00:00","Cassady Figueiredo","Savannah Miranda",N,"2022-05-20 00:00:00","2024-12-25 00:00:00"
1899,"Kibo Marques",37232591846,2021-10-06,COMERCIAL,FimSemana,Julia,"(347) 583-6551",kibomarques976@yahoo.ca,"2022-05-29 00:00:00","2024-07-01 00:00:00","Mohammad Peixoto","Adena Cardoso",N,"2024-03-22 00:00:00","2025-02-02 00:00:00"
1900,"Alma Candido",77785734535,2023-03-28,FINANCEIRO,Revezamento,Julia,"(831) 723-0613",almacandido@yahoo.com,"2020-01-19 00:00:00","2024-02-02 00:00:00","Preston Gonzaga","Jakeem de Carvalho",N,"2020-09-06 00:00:00","2025-08-13 00:00:00"
1901,"Debra Andrade",70418465558,2022-10-16,RH,Noturno,Raquel,"(346) 429-4336",debraandrade1416@hotmail.com,"2021-06-24 00:00:00","2024-10-14 00:00:00","Hop Queiroz","Echo Queiroz",N,"2020-05-08 00:00:00","2025-08-30 00:00:00"
1902,"Joshua Leite",84818554812,2021-12-18,OPERACAO,Flexivel,Rodrigo,"(122) 541-8426",joshualeite@protonmail.com,"2021-09-18 00:00:00","2024-11-07 00:00:00","Quemby Barboza","Roth Teodoro",S,"2023-11-04 00:00:00","2025-04-21 00:00:00"
1903,"MacKenzie Sántos",61134855012,2021-10-18,RH,Flexivel,Ana,"(633) 418-1824",mackenziesntos7034@protonmail.net,"2021-05-25 00:00:00","2024-04-27 00:00:00","Boris Pires","Wade Marques",S,"2023-08-04 00:00:00","2024-08-22 00:00:00"
1904,"John da Rocha",18166535978,2020-11-04,OPERACAO,Flexivel,Raquel,"(591) 283-3233",johndarocha1874@icloud.edu,"2022-08-23 00:00:00","2024-06-14 00:00:00","Walker Queiroz","Denton Das Dores",N,"2021-04-26 00:00:00","2024-02-23 00:00:00"
1905,"Edan Marinho",48163069788,2020-10-19,COMERCIAL,Diurno,Rodrigo,"(855) 787-6711",edanmarinho@hotmail.edu,"2024-06-26 00:00:00","2024-08-10 00:00:00","Briar Amorim","Yuli Bezerra",S,"2020-10-28 00:00:00","2024-04-11 00:00:00"
1906,"Cally Mendes",48576914996,2022-07-19,FINANCEIRO,Noturno,Antonio,"(984) 638-4528",callymendes75@icloud.org,"2023-02-02 00:00:00","2024-01-23 00:00:00","Gary Evangelista","Irma Brandao",N,"2024-08-23 00:00:00","2025-06-29 00:00:00"
1907,"Colt Neves",72593270899,2022-08-25,TI,Noturno,Raquel,"(701) 824-2325",coltneves9232@yahoo.ca,"2022-02-04 00:00:00","2024-04-30 00:00:00","Dalton Gonçalves","Lana Castro",N,"2020-09-09 00:00:00","2024-04-27 00:00:00"
1908,"Richard Evangelista",49480010494,2022-03-10,TI,Revezamento,Gilson,"(649) 546-2533",richardevangelista6526@aol.com,"2022-06-02 00:00:00","2025-01-05 00:00:00","Hasad Medeiros","Colin Coelho",N,"2020-07-19 00:00:00","2024-09-21 00:00:00"
1909,"Maile Xavier",13104976561,2020-02-22,COMERCIAL,Revezamento,Henrique,"(143) 326-0355",mailexavier@aol.edu,"2023-09-28 00:00:00","2024-03-19 00:00:00","Orson Miranda","Harriet Mendonca",S,"2022-07-05 00:00:00","2024-04-07 00:00:00"
1910,"Mara Lima",59538565389,2024-07-02,COMERCIAL,FimSemana,Raquel,"(473) 577-0798",maralima4483@aol.org,"2022-06-09 00:00:00","2024-07-28 00:00:00","Hadassah Tavares","Perry Amorim",N,"2022-10-26 00:00:00","2024-01-24 00:00:00"
1911,"Gemma Andrade",43531205310,2024-03-09,OPERACAO,Revezamento,Julia,"(203) 357-3671",gemmaandrade5835@protonmail.ca,"2023-03-02 00:00:00","2025-05-05 00:00:00","Jolie de Moraes","Charlotte Franca",N,"2022-10-23 00:00:00","2025-03-01 00:00:00"
1912,"Fallon Rosa",27317842213,2023-11-03,OPERACAO,Noturno,Antonio,"(851) 195-8520",fallonrosa8047@icloud.ca,"2023-07-08 00:00:00","2024-08-07 00:00:00","Giacomo Teles","Dana Magalhaes",S,"2023-05-17 00:00:00","2025-07-28 00:00:00"
1913,"Dieter Evangelista",75793501721,2020-12-01,COMERCIAL,Flexivel,Claudio,"(384) 551-6058",dieterevangelista5584@outlook.ca,"2023-02-25 00:00:00","2024-10-12 00:00:00","Iona de Santana","Jared Nonato",S,"2023-11-14 00:00:00","2024-06-30 00:00:00"
1914,"Baxter Vaz",95454379641,2024-09-11,OPERACAO,FimSemana,Renata,"(539) 817-2664",baxtervaz297@icloud.net,"2024-02-15 00:00:00","2024-09-06 00:00:00","Yvonne Das Chagas","Yeo Oliveira",N,"2023-09-03 00:00:00","2024-02-22 00:00:00"
1915,"Burke Melo",29290313079,2023-04-24,OPERACAO,Noturno,Ana,"(381) 682-3872",burkemelo@icloud.org,"2021-11-15 00:00:00","2025-05-25 00:00:00","Jillian de Lourdes","Cameron Ferreira",N,"2022-08-25 00:00:00","2024-04-26 00:00:00"
1916,"Stacey Dantas",54103838794,2020-05-05,OPERACAO,Noturno,Antonio,"(787) 482-1658",staceydantas1414@google.couk,"2023-12-22 00:00:00","2025-01-05 00:00:00","Madeson Dias","Patricia Reis",S,"2023-07-10 00:00:00","2025-04-22 00:00:00"
1917,"Alexander Brito",27959926420,2021-01-21,TI,FimSemana,Julia,"(463) 393-7090",alexanderbrito8218@hotmail.edu,"2022-01-27 00:00:00","2025-07-06 00:00:00","Evan Das Gracas","Chloe Matias",S,"2022-05-13 00:00:00","2025-03-12 00:00:00"
1918,"Nomlanga Rezende",11359357515,2023-12-01,JURIDICO,FimSemana,Gilson,"(770) 398-9683",nomlangarezende984@yahoo.net,"2022-01-06 00:00:00","2024-03-27 00:00:00","Maya Lima","Maia Carvalho",N,"2022-12-18 00:00:00","2024-03-05 00:00:00"
1919,"Lana Medeiros",28306141103,2023-10-27,FINANCEIRO,Revezamento,Raquel,"(260) 647-3677",lanamedeiros@icloud.org,"2024-05-12 00:00:00","2024-08-06 00:00:00","Aspen Mendonca","Walker de Moura",N,"2023-10-12 00:00:00","2025-05-19 00:00:00"
1920,"Indigo Abreu",64946807658,2020-10-21,TI,FimSemana,Rodrigo,"(366) 161-8866",indigoabreu2207@outlook.com,"2020-09-05 00:00:00","2025-01-16 00:00:00","Bruno de Carvalho","Fuller Franco",N,"2024-05-10 00:00:00","2024-01-31 00:00:00"
1921,"Clinton de Almeida",10531502928,2021-05-08,RH,Flexivel,Claudio,"(979) 834-5886",clintondealmeida546@icloud.couk,"2023-02-20 00:00:00","2025-04-18 00:00:00","Lillith Borges","Kane Macedo",N,"2024-12-16 00:00:00","2024-03-12 00:00:00"
1922,"Laith de Fatima",61967435473,2021-03-23,COMERCIAL,Noturno,Antonio,"(717) 956-4639",laithdefatima@yahoo.com,"2024-12-28 00:00:00","2024-09-12 00:00:00","Todd Cabral","Shelly Gonçalves",N,"2023-03-10 00:00:00","2023-10-18 00:00:00"
1923,"Georgia Das Neves",14805602579,2022-04-07,FINANCEIRO,Diurno,Claudio,"(883) 906-7523",georgiadasneves6813@outlook.com,"2021-05-13 00:00:00","2024-08-23 00:00:00","Clementine Firmino","Hayes Pinheiro",S,"2021-10-19 00:00:00","2025-09-11 00:00:00"
1924,"Iola Paiva",77345023386,2021-12-10,FINANCEIRO,Revezamento,Renata,"(572) 315-8545",iolapaiva@protonmail.edu,"2024-11-27 00:00:00","2024-01-16 00:00:00","Wing Felix","Demetria Mendes",S,"2021-09-28 00:00:00","2025-05-14 00:00:00"
1925,"Fritz Ferraz",41921773181,2024-02-01,JURIDICO,Diurno,Claudio,"(719) 715-2120",fritzferraz@hotmail.couk,"2024-04-14 00:00:00","2025-07-01 00:00:00","Drake Oliveira","Eve Correa",S,"2020-03-14 00:00:00","2023-10-10 00:00:00"
1926,"Hunter de Freitas",66959415085,2024-07-18,FINANCEIRO,Noturno,Gilson,"(722) 567-4474",hunterdefreitas@outlook.org,"2022-08-19 00:00:00","2023-10-04 00:00:00","Rowan Inacio","Quinlan Marinho",S,"2022-01-31 00:00:00","2023-10-20 00:00:00"
1927,"Cody Pereira",41975607518,2023-01-03,COMERCIAL,Diurno,Henrique,"(762) 712-8502",codypereira8460@yahoo.com,"2020-07-24 00:00:00","2024-04-24 00:00:00","Stacy Paulino","Linus Mendes",N,"2022-10-19 00:00:00","2024-09-08 00:00:00"
1928,"Kirby Lemos",97758553086,2024-07-19,OPERACAO,Noturno,Antonio,"(616) 796-0939",kirbylemos@google.net,"2024-12-30 00:00:00","2024-06-24 00:00:00","Brent Bueno","Hiram Pires",S,"2022-10-17 00:00:00","2023-11-29 00:00:00"
1929,"Lenore Das Dores",67603099375,2023-11-18,TI,Flexivel,Rodrigo,"(874) 937-9914",lenoredasdores8332@hotmail.edu,"2020-11-27 00:00:00","2023-12-10 00:00:00","Branden dos Anjos","Dahlia da Rosa",S,"2024-04-13 00:00:00","2025-09-23 00:00:00"
1930,"Jarrod Sales",69755560837,2021-05-09,FINANCEIRO,Revezamento,Gilson,"(725) 387-1923",jarrodsales424@outlook.com,"2020-02-16 00:00:00","2024-08-27 00:00:00","Kyle Gonzaga","Idona Paulino",N,"2024-01-30 00:00:00","2024-02-12 00:00:00"
1931,"Jared de Almeida",41386194148,2022-09-26,COMERCIAL,Revezamento,Rodrigo,"(885) 831-1413",jareddealmeida1681@hotmail.ca,"2024-03-20 00:00:00","2024-03-14 00:00:00","Nomlanga Barbosa","Noah Araujo",S,"2020-03-12 00:00:00","2025-03-10 00:00:00"
1932,"Yen Inacio",60212985807,2020-12-16,OPERACAO,Diurno,Henrique,"(515) 254-1838",yeninacio@google.org,"2020-06-28 00:00:00","2024-04-03 00:00:00","Miriam da Cruz","Oliver Ferraz",N,"2020-02-20 00:00:00","2025-08-04 00:00:00"
1933,"Alec Domingues",10166788806,2024-06-29,FINANCEIRO,FimSemana,Raquel,"(270) 823-3544",alecdomingues1034@outlook.net,"2020-06-13 00:00:00","2024-01-30 00:00:00","Lysandra Soares","Ira Miranda",N,"2023-02-04 00:00:00","2025-05-02 00:00:00"
1934,"Raymond Abreu",59311329248,2022-01-07,RH,Revezamento,Gilson,"(748) 397-3727",raymondabreu@outlook.net,"2024-01-13 00:00:00","2024-06-16 00:00:00","Charde Pires","Gay Chaves",S,"2021-04-30 00:00:00","2023-10-06 00:00:00"
1935,"Candice Castro",49115339514,2023-10-30,RH,Noturno,Julia,"(717) 248-4362",candicecastro8010@outlook.com,"2024-09-23 00:00:00","2023-12-04 00:00:00","Nita Sampaio","Ora Guedes",N,"2020-02-20 00:00:00","2024-01-25 00:00:00"
1936,"Portia Menezes",41832088855,2022-03-21,MARKETING,Flexivel,Ana,"(530) 833-2726",portiamenezes9464@protonmail.ca,"2021-02-13 00:00:00","2024-04-27 00:00:00","Whoopi Andrade","Valentine Costa",N,"2020-03-08 00:00:00","2024-06-27 00:00:00"
1937,"Clark Monteiro",93195051722,2024-03-26,COMERCIAL,FimSemana,Rodrigo,"(388) 167-8487",clarkmonteiro3594@hotmail.org,"2023-06-20 00:00:00","2025-04-05 00:00:00","Shoshana Freitas","Chantale Vasconcelos",N,"2022-04-09 00:00:00","2024-02-15 00:00:00"
1938,"Ezekiel Ribeiro",18397091256,2023-08-07,OPERACAO,Revezamento,Gilson,"(730) 818-3104",ezekielribeiro@aol.edu,"2024-01-29 00:00:00","2025-09-18 00:00:00","Vivien Ribeiro","Brendan Muniz",N,"2021-08-20 00:00:00","2024-09-24 00:00:00"
1939,"Zachery da Conceiçao",31156028522,2024-06-21,OPERACAO,Flexivel,Raquel,"(385) 345-2544",zacherydaconceiao@icloud.org,"2024-10-22 00:00:00","2025-01-25 00:00:00","Francis Rodrigues","Fitzgerald Bezerra",S,"2021-02-17 00:00:00","2024-10-25 00:00:00"
1940,"Jeremy Teixeira",71553526723,2023-11-07,JURIDICO,Diurno,Raquel,"(119) 864-8451",jeremyteixeira@yahoo.edu,"2024-09-15 00:00:00","2025-02-13 00:00:00","Clinton Lima","Charles Dias",S,"2020-07-26 00:00:00","2024-08-23 00:00:00"
1941,"Liberty de Araujo",97913632031,2021-10-27,FINANCEIRO,FimSemana,Julia,"(755) 761-1370",libertydearaujo8949@aol.edu,"2021-04-29 00:00:00","2023-11-15 00:00:00","Axel Melo","Jessica Pinheiro",S,"2022-10-19 00:00:00","2025-06-29 00:00:00"
1942,"Melissa Das Neves",94606470852,2021-07-20,TI,FimSemana,Claudio,"(547) 716-2239",melissadasneves4863@hotmail.org,"2023-03-18 00:00:00","2025-04-15 00:00:00","Leila Brito","Vincent do Carmo",N,"2023-04-28 00:00:00","2024-08-27 00:00:00"
1943,"Hyatt de Assis",45575880910,2022-10-07,MARKETING,Revezamento,Gilson,"(277) 572-7604",hyattdeassis@outlook.couk,"2020-01-08 00:00:00","2025-06-02 00:00:00","Bell Abreu","Alden Barbosa",N,"2020-07-26 00:00:00","2025-01-18 00:00:00"
1944,"Sebastian Martins",12819212128,2022-06-08,OPERACAO,Flexivel,Renata,"(227) 898-2345",sebastianmartins@icloud.couk,"2022-08-24 00:00:00","2024-08-03 00:00:00","Kamal Maciel","Akeem de Sousa",S,"2020-10-22 00:00:00","2025-06-15 00:00:00"
1945,"Kevyn Menezes",43719671712,2023-07-27,TI,Diurno,Raquel,"(553) 916-4744",kevynmenezes7439@protonmail.edu,"2020-03-07 00:00:00","2024-08-14 00:00:00","Kamal Rocha","Christian de Carvalho",N,"2021-06-12 00:00:00","2025-02-23 00:00:00"
1946,"Serina de Moura",89699520320,2020-10-12,COMERCIAL,Flexivel,Claudio,"(561) 808-5861",serinademoura6427@protonmail.com,"2022-09-19 00:00:00","2025-03-22 00:00:00","Whilemina Henrique","Skyler do Nascimento",N,"2021-09-26 00:00:00","2024-02-18 00:00:00"
1947,"Emerson Messias",97356342589,2022-06-11,OPERACAO,Parcial,Julia,"(110) 182-5165",emersonmessias1618@yahoo.net,"2024-06-28 00:00:00","2024-03-28 00:00:00","Steel dos Santos","Anthony Dantas",N,"2021-04-06 00:00:00","2024-11-29 00:00:00"
1948,"Arthur Sampaio",35517123813,2021-10-13,COMERCIAL,Diurno,Renata,"(650) 650-7638",arthursampaio7289@aol.org,"2022-04-13 00:00:00","2024-05-25 00:00:00","Leroy Cunha","Aspen Ferraz",N,"2023-03-01 00:00:00","2023-12-09 00:00:00"
1949,"Jelani Miranda",80923790579,2022-01-28,JURIDICO,Revezamento,Antonio,"(728) 299-9280",jelanimiranda2031@aol.com,"2021-07-11 00:00:00","2024-07-31 00:00:00","Clayton Pereira","Salvador Ferreira",N,"2022-07-07 00:00:00","2023-12-29 00:00:00"
1950,"Carla Vaz",72927921290,2021-04-27,JURIDICO,Noturno,Antonio,"(333) 351-1316",carlavaz@outlook.ca,"2020-07-12 00:00:00","2024-12-19 00:00:00","Dean Fonseca","Rhea Messias",N,"2022-09-19 00:00:00","2024-12-08 00:00:00"
1951,"Julian Faria",60428415042,2021-09-03,TI,Flexivel,Gilson,"(743) 644-7918",julianfaria@hotmail.couk,"2020-12-25 00:00:00","2024-06-22 00:00:00","Tad Das Chagas","Galena Galdino",S,"2023-07-29 00:00:00","2024-04-19 00:00:00"
1952,"Keane Mota",39199937444,2021-07-04,OPERACAO,Flexivel,Claudio,"(846) 233-3032",keanemota@outlook.net,"2021-07-22 00:00:00","2024-07-09 00:00:00","Baker Sales","Noah Barros",S,"2020-08-15 00:00:00","2024-11-09 00:00:00"
1953,"Lester Domingos",86579363583,2021-04-05,COMERCIAL,Flexivel,Claudio,"(153) 687-5042",lesterdomingos@hotmail.couk,"2020-10-28 00:00:00","2025-05-28 00:00:00","Aileen Costa","Sebastian Costa",S,"2021-12-08 00:00:00","2025-05-13 00:00:00"
1954,"Basia Gomes",84425091915,2024-08-23,RH,Noturno,Antonio,"(541) 234-7756",basiagomes@aol.net,"2022-09-08 00:00:00","2025-02-14 00:00:00","Cody Neves","Walter Correia",N,"2020-06-08 00:00:00","2023-11-14 00:00:00"
1955,"Demetria de Araujo",42103309457,2020-05-23,TI,Revezamento,Raquel,"(212) 585-3106",demetriadearaujo@outlook.couk,"2024-06-28 00:00:00","2024-03-20 00:00:00","Mia Santos","Giselle de Fatima",S,"2021-10-27 00:00:00","2025-01-08 00:00:00"
1956,"Clark Inacio",90283670214,2024-03-08,OPERACAO,FimSemana,Rodrigo,"(221) 964-6730",clarkinacio@google.couk,"2022-08-30 00:00:00","2025-09-23 00:00:00","Dennis Queiroz","Maya Paulino",S,"2023-03-24 00:00:00","2024-03-04 00:00:00"
1957,"Hyatt Macedo",60182759460,2024-05-31,COMERCIAL,Flexivel,Raquel,"(256) 337-3377",hyattmacedo@outlook.net,"2021-05-19 00:00:00","2024-05-04 00:00:00","Paki Dutra","Brian dos Reis",S,"2023-09-02 00:00:00","2024-12-03 00:00:00"
1958,"Anika Monteiro",75584010276,2021-04-09,RH,Diurno,Henrique,"(973) 849-1785",anikamonteiro@google.couk,"2021-07-11 00:00:00","2024-08-26 00:00:00","Stuart Bastos","Kyla Aparecido",S,"2023-12-29 00:00:00","2024-04-09 00:00:00"
1959,"Wang Silveira",62007589223,2021-12-02,TI,Noturno,Ana,"(886) 645-8682",wangsilveira@aol.com,"2022-06-11 00:00:00","2024-06-20 00:00:00","John Coelho","Lois Leal",N,"2021-01-24 00:00:00","2023-10-09 00:00:00"
1960,"Marshall Das Gracas",47537045930,2023-09-18,COMERCIAL,Revezamento,Antonio,"(276) 458-8845",marshalldasgracas@aol.couk,"2021-03-27 00:00:00","2024-09-27 00:00:00","Irene Duarte","Rae de Fatima",N,"2024-05-22 00:00:00","2025-05-22 00:00:00"
1961,"James Nunes",80536573816,2020-02-03,FINANCEIRO,Parcial,Claudio,"(515) 242-9624",jamesnunes@outlook.edu,"2024-09-12 00:00:00","2024-10-29 00:00:00","Sydnee Marinho","Warren Medeiros",S,"2021-02-04 00:00:00","2024-11-22 00:00:00"
1962,"Oscar de Campos",75170642086,2020-11-02,RH,Revezamento,Gilson,"(353) 531-9648",oscardecampos@outlook.net,"2023-09-29 00:00:00","2024-10-30 00:00:00","Madaline Silva","Maxine Das Neves",N,"2021-10-12 00:00:00","2025-05-26 00:00:00"
1963,"Mufutau Rodrigues",89260698654,2020-11-18,RH,Flexivel,Julia,"(521) 770-1822",mufutaurodrigues5648@yahoo.couk,"2020-03-10 00:00:00","2025-08-30 00:00:00","Jeanette de Assis","Suki da Cunha",S,"2020-06-26 00:00:00","2024-02-15 00:00:00"
1964,"Zachary Araujo",81352098181,2020-02-27,JURIDICO,FimSemana,Gilson,"(213) 465-5185",zacharyaraujo@hotmail.com,"2020-07-30 00:00:00","2025-01-03 00:00:00","Keely Carvalho","Nicholas Abreu",S,"2021-06-25 00:00:00","2023-11-05 00:00:00"
1965,"Sopoline Pinheiro",61443263927,2022-04-15,OPERACAO,FimSemana,Antonio,"(373) 831-6386",sopolinepinheiro1590@protonmail.ca,"2021-10-10 00:00:00","2025-07-07 00:00:00","Elmo Franco","Penelope Pires",S,"2022-07-20 00:00:00","2023-12-13 00:00:00"
1966,"Rhoda Figueiredo",36830609723,2023-10-12,COMERCIAL,FimSemana,Henrique,"(473) 349-4545",rhodafigueiredo@icloud.edu,"2024-01-31 00:00:00","2025-09-07 00:00:00","Malcolm Duarte","Shellie Dantas",N,"2024-08-07 00:00:00","2024-05-17 00:00:00"
1967,"Dominique Siqueira",97555693832,2020-12-18,FINANCEIRO,Noturno,Renata,"(767) 530-8832",dominiquesiqueira907@icloud.com,"2023-01-28 00:00:00","2024-03-17 00:00:00","Bruce Lemos","Amaya Mendonca",N,"2020-01-02 00:00:00","2025-02-02 00:00:00"
1968,"Dolan Candido",91620954615,2023-12-24,TI,Noturno,Gilson,"(514) 727-6112",dolancandido@yahoo.org,"2024-08-25 00:00:00","2025-04-11 00:00:00","Minerva Ferraz","Rama Fonseca",S,"2023-02-03 00:00:00","2024-07-12 00:00:00"
1969,"Oliver Coelho",68686494184,2022-04-20,TI,Noturno,Antonio,"(346) 253-4777",olivercoelho4993@hotmail.edu,"2023-01-18 00:00:00","2024-10-21 00:00:00","Cassady Domingues","Chaney Sales",N,"2022-06-10 00:00:00","2025-04-20 00:00:00"
1970,"Bo Bezerra",41098433492,2021-01-31,RH,Noturno,Julia,"(672) 881-6206",bobezerra8861@hotmail.ca,"2021-03-09 00:00:00","2025-01-03 00:00:00","Miriam Brandao","Tanner de Morais",S,"2021-10-14 00:00:00","2024-10-27 00:00:00"
1971,"Wylie Dias",19199503708,2021-03-25,COMERCIAL,Revezamento,Julia,"(486) 623-2694",wyliedias@google.com,"2022-11-18 00:00:00","2024-11-01 00:00:00","Kessie Braz","Leila Ferraz",S,"2021-07-24 00:00:00","2025-01-10 00:00:00"
1972,"Quinn Amaral",78966251285,2021-11-03,RH,FimSemana,Renata,"(772) 142-1313",quinnamaral3279@outlook.ca,"2020-03-04 00:00:00","2024-11-25 00:00:00","Howard do Carmo","Neil de Moura",S,"2023-12-23 00:00:00","2024-12-27 00:00:00"
1973,"Candace Leal",76139190732,2024-03-04,TI,FimSemana,Raquel,"(435) 436-7411",candaceleal@icloud.edu,"2021-08-10 00:00:00","2025-09-13 00:00:00","Derek Silveira","Zane Campos",N,"2022-08-01 00:00:00","2024-08-31 00:00:00"
1974,"Brian Pacheco",77663300616,2022-08-11,COMERCIAL,FimSemana,Claudio,"(742) 303-0946",brianpacheco400@yahoo.couk,"2020-07-02 00:00:00","2025-04-10 00:00:00","Alika dos Santos","Eve Chaves",N,"2020-01-23 00:00:00","2024-11-26 00:00:00"
1975,"Samuel Ramos",11895586563,2022-12-12,COMERCIAL,Revezamento,Antonio,"(291) 447-3148",samuelramos@protonmail.com,"2020-10-20 00:00:00","2024-10-26 00:00:00","Neve Feitosa","Leah de Campos",N,"2022-07-12 00:00:00","2025-03-10 00:00:00"
1976,"Anastasia de Sousa",87937613565,2024-03-23,RH,Flexivel,Ana,"(841) 517-9414",anastasiadesousa306@aol.org,"2024-03-26 00:00:00","2025-09-21 00:00:00","Avram Galdino","Neville Ferraz",N,"2022-05-28 00:00:00","2024-09-02 00:00:00"
1977,"Amaya da Cruz",47516408290,2021-12-13,TI,Flexivel,Raquel,"(321) 604-1642",amayadacruz6033@protonmail.net,"2020-11-03 00:00:00","2024-04-19 00:00:00","Zane Henrique","Clare Ribeiro",N,"2021-09-05 00:00:00","2024-10-11 00:00:00"
1978,"Montana Maia",91945201523,2023-02-25,RH,Diurno,Gilson,"(555) 532-2414",montanamaia@yahoo.com,"2022-02-11 00:00:00","2024-04-05 00:00:00","Audra de Abreu","Nina Braga",S,"2020-10-17 00:00:00","2024-02-07 00:00:00"
1979,"Xander Dias",80080588369,2020-06-13,OPERACAO,Flexivel,Julia,"(688) 379-6510",xanderdias@protonmail.org,"2021-07-01 00:00:00","2025-05-10 00:00:00","Helen Nonato","Burke da Rocha",N,"2023-11-12 00:00:00","2024-01-08 00:00:00"
1980,"Ira Carvalho",36715642901,2022-10-26,MARKETING,FimSemana,Renata,"(567) 439-5103",iracarvalho3134@icloud.net,"2023-07-28 00:00:00","2024-06-26 00:00:00","Geraldine de Jesus","Richard de Freitas",S,"2022-07-20 00:00:00","2025-01-02 00:00:00"
1981,"Madeline Farias",35448946855,2022-02-05,JURIDICO,Parcial,Renata,"(994) 576-1640",madelinefarias@protonmail.couk,"2020-04-06 00:00:00","2025-09-03 00:00:00","Ciaran dos Santos","Colorado Franco",N,"2022-02-24 00:00:00","2025-02-13 00:00:00"
1982,"Alexis Freitas",28722829734,2021-06-26,COMERCIAL,Noturno,Gilson,"(287) 436-2876",alexisfreitas5020@outlook.org,"2021-12-16 00:00:00","2025-05-26 00:00:00","Keelie da Luz","Nichole Mendonca",N,"2023-10-16 00:00:00","2023-11-04 00:00:00"
1983,"Kiayada Neves",75226417677,2021-09-09,COMERCIAL,Noturno,Raquel,"(788) 826-7192",kiayadaneves@aol.couk,"2021-05-18 00:00:00","2025-09-05 00:00:00","Hashim Pinheiro","Magee Aguiar",N,"2022-02-16 00:00:00","2025-05-17 00:00:00"
1984,"Alana Costa",35843875332,2021-03-21,RH,Parcial,Rodrigo,"(694) 462-6437",alanacosta@icloud.edu,"2023-11-16 00:00:00","2025-08-06 00:00:00","Reed Tavares","Leila Andrade",N,"2020-01-06 00:00:00","2025-07-21 00:00:00"
1985,"Shelly da Cruz",95696009556,2022-03-21,FINANCEIRO,Diurno,Antonio,"(711) 472-4607",shellydacruz7136@yahoo.com,"2021-05-18 00:00:00","2025-04-06 00:00:00","Walker Custodio","Penelope de Moraes",N,"2021-08-17 00:00:00","2025-08-01 00:00:00"
1986,"Stacey Xavier",10711844538,2020-09-07,RH,Noturno,Antonio,"(302) 283-4288",staceyxavier8947@google.ca,"2020-08-19 00:00:00","2023-10-14 00:00:00","Scarlett Soares","Natalie Abreu",N,"2020-08-18 00:00:00","2025-09-12 00:00:00"
1987,"Carl Henrique",86799842758,2023-06-23,COMERCIAL,Diurno,Gilson,"(677) 934-1684",carlhenrique8880@aol.org,"2020-06-23 00:00:00","2024-05-23 00:00:00","Adele Caetano","MacKenzie Matias",N,"2020-01-28 00:00:00","2024-08-01 00:00:00"
1988,"Mona Paiva",25003954813,2021-05-02,RH,Flexivel,Rodrigo,"(720) 692-1868",monapaiva@yahoo.com,"2024-05-28 00:00:00","2024-07-27 00:00:00","Clare Gonçalves","Harper dos Reis",S,"2024-08-06 00:00:00","2024-09-30 00:00:00"
